SQLDATEE,Count,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone
20160516,1047,1.264297482,8.319893652,1.053884113,8.037705839,-1.115188066
20160517,1345,1.197735964,7.873372957,1.039407833,7.634941991,-0.954668826
20160518,1298,1.42677569,8.077377665,1.047881967,7.814214944,-1.061155406
20160519,1315,0.873692594,8.292089378,1.036923773,8.073061903,-1.23058133
20160520,1449,0.626533158,8.174026271,1.047569753,7.92284688,-1.390189206
20160521,915,0.875478827,8.119887825,1.032313297,7.863893139,-1.187160481
20160522,788,0.5855326,8.08373527,1.032466159,7.902080348,-1.324994418
20160523,1274,0.888056206,7.999433864,1.049215071,7.806785365,-1.17237611
20160524,1312,1.117293132,8.416454846,1.036331301,8.07908374,-0.946564662
20160525,1258,1.204463249,8.2044297,1.036486486,7.992186154,-0.57797164
20160526,1256,0.915569135,7.922442311,1.044718684,7.755335316,-1.143746326
20160527,1427,0.62683889,8.441935638,1.105244658,8.220577187,-2.132450829
20160528,1265,0.026139026,7.71598163,1.069038208,7.525316296,-3.467609012
20160529,826,0.535354257,7.788380507,1.022749285,7.613927153,-1.812288664
20160530,1217,0.824700194,8.294281581,1.05676527,8.085293828,-1.369389722
20160531,1325,1.174334759,8.518188874,1.079597484,8.355247625,-1.282328132
20160601,1419,0.812779618,8.095278664,1.05754947,7.917015564,-1.363532264
20160602,1581,1.088488707,7.991441106,1.054235314,7.827889077,-1.390974862
20160603,1317,1.045216927,8.064164965,1.058002194,7.881066654,-1.511160966
20160604,1013,0.813319591,8.076718443,1.024333662,7.833259598,-1.348764148
20160605,693,0.783068832,7.814979033,1.031826198,7.554730703,-1.401770713
20160606,1077,0.951740264,8.323411179,1.044465078,8.1233692,-1.23137621
20160607,1284,0.938479214,8.104173941,1.048221703,7.887779376,-1.179616567
20160608,1238,0.859112325,8.168504893,1.029698438,7.840658372,-1.353289408
20160609,1352,0.691850667,8.463234609,1.05881058,8.282725613,-1.290456577
20160610,1200,0.80899383,8.215436467,1.040555556,8.003376967,-0.939463365
20160611,1130,0.685797246,8.063227972,1.036239806,7.793206072,-1.211477074
20160612,829,0.848873249,7.957573921,1.025365233,7.78697538,-1.486292794
20160613,1268,0.982791531,8.095815628,1.051904694,7.804986654,-1.411879916
20160614,1498,0.887374846,7.754009513,1.054446099,7.538840033,-1.202275512
20160615,1435,0.51300172,7.325297306,1.044868094,7.164963958,-1.349988354
20160616,1437,0.817795906,7.685516245,1.041352686,7.488979148,-1.06813106
20160617,1160,0.848982433,7.63557303,1.039636015,7.441897481,-1.429515014
20160618,846,0.604790234,7.53628354,1.018321513,7.310852942,-1.483106404
20160619,834,0.445277849,7.420651301,1.0313749,7.266885962,-1.576529106
20160620,1198,0.449494125,7.400724487,1.043918435,7.26011315,-1.826830787
20160621,1486,0.45100057,7.594516135,1.057282253,7.458737472,-1.772146943
20160622,1431,0.691455387,7.439077874,1.021542224,7.231872109,-1.457241667
20160623,1446,0.828441985,8.283958891,1.070366528,8.024085097,-1.241201287
20160624,1362,0.791963601,7.997198966,1.05778209,7.748103756,-1.232917884
20160625,1033,0.95767819,7.612772727,1.05929332,7.452209565,-1.311568545
20160626,850,0.968257843,7.92639691,1.024313725,7.693831593,-1.355920171
20160627,1389,0.829511543,7.26900996,1.03225342,7.117180548,-1.392284114
20160628,1331,1.01630542,7.753946637,1.037390433,7.504517984,-1.149777989
20160629,1353,0.876756558,8.001818684,1.042499032,7.814516803,-1.20128814
20160630,1551,0.581672639,8.12268698,1.061416952,7.930241246,-1.363773724
20160701,1395,0.610014413,8.097831312,1.050645265,7.939463015,-1.465737991
20160702,1176,0.096725181,7.487115289,1.060198008,7.314684125,-2.427654826
20160703,1024,0.996772514,7.887666808,1.027864583,7.628475424,-1.402444464
20160704,1431,0.687697182,8.163320372,1.057914046,7.939799315,-1.694838211
20160705,1444,1.085048298,7.867927139,1.046003166,7.560679643,-1.652302955
20160706,1362,0.749337531,8.049589532,1.06590623,7.881821992,-1.802564074
20160707,1383,0.618855379,8.115342235,1.060860594,7.923029739,-1.448698353
20160708,1141,0.95431335,8.341939708,1.039877301,8.066021984,-0.778932861
20160709,1134,1.030331556,8.381600768,1.06324361,8.005031502,-0.11280621
20160710,859,0.888217814,9.602010439,1.009412939,8.894381136,-0.708969547
20160711,1215,1.010514469,8.985537293,1.047054523,8.772840127,-1.055860735
20160712,1281,0.634504063,8.617067729,1.036911267,8.429997735,-1.315269767
